year_month,Technical_elements,company,items,ma_6,conversion_flag
2022-03,個超個人最適化AI,Ford,7,2.8333333333333335,False
2022-09,個超個人最適化AI,Ford,2,3.0,False
2022-11,個超個人最適化AI,Ford,1,3.0,False
2023-03,個超個人最適化AI,Ford,8,4.166666666666667,False
2023-04,個超個人最適化AI,Ford,2,4.166666666666667,False
2023-05,個超個人最適化AI,Ford,3,3.8333333333333335,False
2023-07,個超個人最適化AI,Ford,1,2.8333333333333335,False
2023-10,個超個人最適化AI,Ford,12,4.5,False
2023-12,個超個人最適化AI,Ford,3,4.833333333333333,False
2024-01,個超個人最適化AI,Ford,2,3.8333333333333335,False
2024-03,個超個人最適化AI,Ford,3,4.0,False
2024-04,個超個人最適化AI,Ford,1,3.6666666666666665,False
2015-02,生体計測技術,Ford,3,3.0,False
2015-03,生体計測技術,Ford,4,3.5,False
2015-05,生体計測技術,Ford,2,3.0,False
2015-06,生体計測技術,Ford,2,2.75,False
2015-08,生体計測技術,Ford,1,2.4,False
2015-12,生体計測技術,Ford,5,2.8333333333333335,False
2016-01,生体計測技術,Ford,1,2.5,False
2016-02,生体計測技術,Ford,4,2.5,False
2016-07,生体計測技術,Ford,1,2.3333333333333335,False
2016-09,生体計測技術,Ford,1,2.1666666666666665,False
2016-11,生体計測技術,Ford,1,2.1666666666666665,False
2017-02,生体計測技術,Ford,5,2.1666666666666665,False
2017-03,生体計測技術,Ford,4,2.6666666666666665,False
2017-04,生体計測技術,Ford,1,2.1666666666666665,False
2017-12,生体計測技術,Ford,2,2.3333333333333335,False
2018-01,生体計測技術,Ford,2,2.5,False
2018-03,生体計測技術,Ford,1,2.5,False
2018-04,生体計測技術,Ford,2,2.0,False
2018-06,生体計測技術,Ford,6,2.3333333333333335,False
2018-07,生体計測技術,Ford,6,3.1666666666666665,False
2018-08,生体計測技術,Ford,1,3.0,False
2018-10,生体計測技術,Ford,1,2.8333333333333335,False
2018-12,生体計測技術,Ford,2,3.0,False
2019-04,生体計測技術,Ford,1,2.8333333333333335,False
2019-06,生体計測技術,Ford,7,3.0,False
2019-07,生体計測技術,Ford,3,2.5,False
2019-08,生体計測技術,Ford,14,4.666666666666667,True
2019-09,生体計測技術,Ford,2,4.833333333333333,False
2019-11,生体計測技術,Ford,6,5.5,False
2019-12,生体計測技術,Ford,2,5.666666666666667,False
2020-01,生体計測技術,Ford,4,5.166666666666667,False
2020-02,生体計測技術,Ford,1,4.833333333333333,False
2020-04,生体計測技術,Ford,3,3.0,False
2020-08,生体計測技術,Ford,1,2.8333333333333335,False
2020-09,生体計測技術,Ford,3,2.3333333333333335,False
2020-10,生体計測技術,Ford,1,2.1666666666666665,False
2020-12,生体計測技術,Ford,1,1.6666666666666667,False
2021-01,生体計測技術,Ford,2,1.8333333333333333,True
2021-04,生体計測技術,Ford,8,2.6666666666666665,False
2021-05,生体計測技術,Ford,2,2.8333333333333335,False
2021-07,生体計測技術,Ford,3,2.8333333333333335,False
2021-08,生体計測技術,Ford,1,2.8333333333333335,False
2021-11,生体計測技術,Ford,1,2.8333333333333335,False
2021-12,生体計測技術,Ford,11,4.333333333333333,False
2022-01,生体計測技術,Ford,3,3.5,False
2022-02,生体計測技術,Ford,14,5.5,True
2022-03,生体計測技術,Ford,126,26.0,False
2022-04,生体計測技術,Ford,4,26.5,False
2022-06,生体計測技術,Ford,1,26.5,False
2022-07,生体計測技術,Ford,18,27.666666666666668,False
2022-09,生体計測技術,Ford,5,28.0,False
2022-11,生体計測技術,Ford,17,28.5,False
2022-12,生体計測技術,Ford,16,10.166666666666666,False
2023-03,生体計測技術,Ford,188,40.833333333333336,True
2023-04,生体計測技術,Ford,3,41.166666666666664,False
2023-05,生体計測技術,Ford,44,45.5,False
2023-06,生体計測技術,Ford,2,45.0,False
2023-07,生体計測技術,Ford,13,44.333333333333336,False
2023-08,生体計測技術,Ford,6,42.666666666666664,False
2023-09,生体計測技術,Ford,4,12.0,False
2023-10,生体計測技術,Ford,82,25.166666666666668,False
2023-11,生体計測技術,Ford,1,18.0,False
2023-12,生体計測技術,Ford,2,18.0,False
2024-01,生体計測技術,Ford,1,16.0,False
2024-02,生体計測技術,Ford,45,22.5,False
2024-03,生体計測技術,Ford,17,24.666666666666668,False
2024-04,生体計測技術,Ford,7,12.166666666666666,False
2025-06,生体計測技術,Ford,1,12.166666666666666,False
2015-03,INキャビンフュージョンR研究,GM,1,1.0,False
2022-03,INキャビンフュージョンR研究,GM,1,1.0,False
2022-12,INキャビンフュージョンR研究,GM,2,1.3333333333333333,False
2023-03,INキャビンフュージョンR研究,GM,2,1.5,False
2023-05,INキャビンフュージョンR研究,GM,1,1.4,False
2023-10,INキャビンフュージョンR研究,GM,1,1.3333333333333333,False
2015-02,UX顧客分析モデル,GM,2,2.0,False
2015-03,UX顧客分析モデル,GM,2,2.0,False
2016-04,UX顧客分析モデル,GM,1,1.6666666666666667,False
2016-06,UX顧客分析モデル,GM,1,1.5,False
2016-09,UX顧客分析モデル,GM,1,1.4,False
2017-03,UX顧客分析モデル,GM,2,1.5,False
2017-08,UX顧客分析モデル,GM,1,1.3333333333333333,False
2018-06,UX顧客分析モデル,GM,2,1.3333333333333333,False
2018-09,UX顧客分析モデル,GM,1,1.3333333333333333,False
2018-12,UX顧客分析モデル,GM,1,1.3333333333333333,False
2019-06,UX顧客分析モデル,GM,2,1.5,False
2019-08,UX顧客分析モデル,GM,2,1.5,False
2019-09,UX顧客分析モデル,GM,1,1.5,False
2019-10,UX顧客分析モデル,GM,1,1.3333333333333333,False
2019-11,UX顧客分析モデル,GM,3,1.6666666666666667,False
2019-12,UX顧客分析モデル,GM,2,1.8333333333333333,False
2020-02,UX顧客分析モデル,GM,1,1.6666666666666667,False
2020-03,UX顧客分析モデル,GM,1,1.5,False
2020-04,UX顧客分析モデル,GM,1,1.5,False
2020-08,UX顧客分析モデル,GM,1,1.5,False
2021-01,UX顧客分析モデル,GM,1,1.1666666666666667,False
2021-04,UX顧客分析モデル,GM,5,1.6666666666666667,False
2021-07,UX顧客分析モデル,GM,1,1.6666666666666667,False
2021-12,UX顧客分析モデル,GM,3,2.0,True
2022-01,UX顧客分析モデル,GM,2,2.1666666666666665,True
2022-02,UX顧客分析モデル,GM,6,3.0,False
2022-03,UX顧客分析モデル,GM,41,9.666666666666666,False
2022-04,UX顧客分析モデル,GM,1,9.0,False
2022-07,UX顧客分析モデル,GM,4,9.5,False
2022-09,UX顧客分析モデル,GM,3,9.5,False
2022-10,UX顧客分析モデル,GM,1,9.333333333333334,False
2022-11,UX顧客分析モデル,GM,6,9.333333333333334,False
2022-12,UX顧客分析モデル,GM,6,3.5,False
2023-03,UX顧客分析モデル,GM,84,17.333333333333332,False
2023-05,UX顧客分析モデル,GM,17,19.5,False
2023-07,UX顧客分析モデル,GM,3,19.5,False
2023-08,UX顧客分析モデル,GM,1,19.5,False
2023-09,UX顧客分析モデル,GM,1,18.666666666666668,False
2023-10,UX顧客分析モデル,GM,26,22.0,False
2023-12,UX顧客分析モデル,GM,1,8.166666666666666,False
2024-02,UX顧客分析モデル,GM,20,8.666666666666666,False
2024-03,UX顧客分析モデル,GM,8,9.5,False
2024-04,UX顧客分析モデル,GM,1,9.5,False
2015-02,ペットも酔わないダイナミクス,GM,3,3.0,False
2015-03,ペットも酔わないダイナミクス,GM,3,3.0,False
2015-05,ペットも酔わないダイナミクス,GM,2,2.6666666666666665,False
2015-06,ペットも酔わないダイナミクス,GM,1,2.25,False
2015-08,ペットも酔わないダイナミクス,GM,2,2.2,False
2016-02,ペットも酔わないダイナミクス,GM,3,2.3333333333333335,False
2016-03,ペットも酔わないダイナミクス,GM,1,2.0,False
2016-04,ペットも酔わないダイナミクス,GM,1,1.6666666666666667,False
2016-07,ペットも酔わないダイナミクス,GM,1,1.5,False
2016-09,ペットも酔わないダイナミクス,GM,3,1.8333333333333333,False
2016-11,ペットも酔わないダイナミクス,GM,2,1.8333333333333333,False
2017-02,ペットも酔わないダイナミクス,GM,1,1.5,False
2017-03,ペットも酔わないダイナミクス,GM,2,1.6666666666666667,False
2017-08,ペットも酔わないダイナミクス,GM,1,1.6666666666666667,False
2017-10,ペットも酔わないダイナミクス,GM,1,1.6666666666666667,False
2017-12,ペットも酔わないダイナミクス,GM,1,1.3333333333333333,False
2018-01,ペットも酔わないダイナミクス,GM,1,1.1666666666666667,False
2018-04,ペットも酔わないダイナミクス,GM,1,1.1666666666666667,False
2018-06,ペットも酔わないダイナミクス,GM,5,1.6666666666666667,False
2018-09,ペットも酔わないダイナミクス,GM,1,1.6666666666666667,False
2018-12,ペットも酔わないダイナミクス,GM,1,1.6666666666666667,False
2019-03,ペットも酔わないダイナミクス,GM,2,1.8333333333333333,False
2019-04,ペットも酔わないダイナミクス,GM,1,1.8333333333333333,False
2019-06,ペットも酔わないダイナミクス,GM,2,2.0,True
2019-08,ペットも酔わないダイナミクス,GM,9,2.6666666666666665,False
2019-09,ペットも酔わないダイナミクス,GM,2,2.8333333333333335,False
2019-10,ペットも酔わないダイナミクス,GM,1,2.8333333333333335,False
2019-11,ペットも酔わないダイナミクス,GM,3,3.0,False
2019-12,ペットも酔わないダイナミクス,GM,3,3.3333333333333335,False
2020-01,ペットも酔わないダイナミクス,GM,1,3.1666666666666665,False
2020-02,ペットも酔わないダイナミクス,GM,2,2.0,False
2020-03,ペットも酔わないダイナミクス,GM,1,1.8333333333333333,False
2020-04,ペットも酔わないダイナミクス,GM,2,2.0,False
2020-05,ペットも酔わないダイナミクス,GM,1,1.6666666666666667,False
2020-08,ペットも酔わないダイナミクス,GM,1,1.3333333333333333,False
2020-09,ペットも酔わないダイナミクス,GM,1,1.3333333333333333,False
2021-01,ペットも酔わないダイナミクス,GM,2,1.3333333333333333,False
2021-04,ペットも酔わないダイナミクス,GM,10,2.8333333333333335,False
2021-05,ペットも酔わないダイナミクス,GM,2,2.8333333333333335,False
2021-07,ペットも酔わないダイナミクス,GM,1,2.8333333333333335,False
2021-12,ペットも酔わないダイナミクス,GM,9,4.166666666666667,True
2022-01,ペットも酔わないダイナミクス,GM,2,4.333333333333333,True
2022-02,ペットも酔わないダイナミクス,GM,17,6.833333333333333,False
2022-03,ペットも酔わないダイナミクス,GM,111,23.666666666666668,False
2022-04,ペットも酔わないダイナミクス,GM,2,23.666666666666668,False
2022-07,ペットも酔わないダイナミクス,GM,9,25.0,False
2022-08,ペットも酔わないダイナミクス,GM,1,23.666666666666668,False
2022-09,ペットも酔わないダイナミクス,GM,5,24.166666666666668,False
2022-10,ペットも酔わないダイナミクス,GM,1,21.5,False
2022-11,ペットも酔わないダイナミクス,GM,12,5.0,False
2022-12,ペットも酔わないダイナミクス,GM,12,6.666666666666667,True
2023-03,ペットも酔わないダイナミクス,GM,185,36.0,True
2023-04,ペットも酔わないダイナミクス,GM,2,36.166666666666664,False
2023-05,ペットも酔わないダイナミクス,GM,47,43.166666666666664,False
2023-06,ペットも酔わないダイナミクス,GM,1,43.166666666666664,False
2023-07,ペットも酔わないダイナミクス,GM,8,42.5,False
2023-08,ペットも酔わないダイナミクス,GM,3,41.0,False
2023-09,ペットも酔わないダイナミクス,GM,3,10.666666666666666,False
2023-10,ペットも酔わないダイナミクス,GM,57,19.833333333333332,False
2023-12,ペットも酔わないダイナミクス,GM,1,12.166666666666666,False
2024-02,ペットも酔わないダイナミクス,GM,47,19.833333333333332,False
2024-03,ペットも酔わないダイナミクス,GM,16,21.166666666666668,False
2024-04,ペットも酔わないダイナミクス,GM,3,21.166666666666668,False
2019-08,個超個人最適化AI,GM,1,1.0,False
2023-03,個超個人最適化AI,GM,1,1.0,False
2024-03,個超個人最適化AI,GM,1,1.0,False
2015-03,生体計測技術,GM,1,1.0,False
2018-06,生体計測技術,GM,1,1.0,False
2019-12,生体計測技術,GM,1,1.0,False
2022-02,生体計測技術,GM,1,1.0,False
2022-03,生体計測技術,GM,9,2.6,False
2022-12,生体計測技術,GM,2,2.5,False
2023-03,生体計測技術,GM,9,3.8333333333333335,False
2023-05,生体計測技術,GM,1,3.8333333333333335,False
2023-07,生体計測技術,GM,1,3.8333333333333335,False
2023-10,生体計測技術,GM,3,4.166666666666667,False
2024-02,生体計測技術,GM,3,3.1666666666666665,False
2024-03,生体計測技術,GM,1,3.0,False
2019-06,INキャビンフュージョンR研究,Honda,1,1.0,False
2022-03,INキャビンフュージョンR研究,Honda,1,1.0,False
2022-07,INキャビンフュージョンR研究,Honda,2,1.3333333333333333,False
2022-09,INキャビンフュージョンR研究,Honda,1,1.25,False
2022-12,INキャビンフュージョンR研究,Honda,1,1.2,False
2023-03,INキャビンフュージョンR研究,Honda,4,1.6666666666666667,False
2023-10,INキャビンフュージョンR研究,Honda,2,1.8333333333333333,False
2024-02,INキャビンフュージョンR研究,Honda,1,1.8333333333333333,False
2015-02,UX顧客分析モデル,Honda,2,2.0,False
2015-03,UX顧客分析モデル,Honda,5,3.5,False
2015-05,UX顧客分析モデル,Honda,4,3.6666666666666665,False
2015-06,UX顧客分析モデル,Honda,2,3.25,False
2015-07,UX顧客分析モデル,Honda,1,2.8,False
2015-08,UX顧客分析モデル,Honda,1,2.5,False
2015-12,UX顧客分析モデル,Honda,2,2.5,False
2016-02,UX顧客分析モデル,Honda,3,2.1666666666666665,False
2016-03,UX顧客分析モデル,Honda,1,1.6666666666666667,False
2016-04,UX顧客分析モデル,Honda,3,1.8333333333333333,False
2016-06,UX顧客分析モデル,Honda,2,2.0,True
2016-07,UX顧客分析モデル,Honda,2,2.1666666666666665,False
2016-09,UX顧客分析モデル,Honda,4,2.5,False
2017-02,UX顧客分析モデル,Honda,3,2.5,False
2017-03,UX顧客分析モデル,Honda,7,3.5,False
2017-06,UX顧客分析モデル,Honda,3,3.5,False
2017-08,UX顧客分析モデル,Honda,1,3.3333333333333335,False
2017-10,UX顧客分析モデル,Honda,1,3.1666666666666665,False
2017-12,UX顧客分析モデル,Honda,3,3.0,False
2018-02,UX顧客分析モデル,Honda,1,2.6666666666666665,False
2018-04,UX顧客分析モデル,Honda,1,1.6666666666666667,False
2018-06,UX顧客分析モデル,Honda,10,2.8333333333333335,False
2018-07,UX顧客分析モデル,Honda,2,3.0,False
2018-08,UX顧客分析モデル,Honda,1,3.0,False
2018-12,UX顧客分析モデル,Honda,2,2.8333333333333335,False
2019-02,UX顧客分析モデル,Honda,1,2.8333333333333335,False
2019-06,UX顧客分析モデル,Honda,5,3.5,False
2019-07,UX顧客分析モデル,Honda,3,2.3333333333333335,False
2019-08,UX顧客分析モデル,Honda,21,5.5,True
2019-09,UX顧客分析モデル,Honda,2,5.666666666666667,True
2019-11,UX顧客分析モデル,Honda,4,6.0,False
2019-12,UX顧客分析モデル,Honda,11,7.666666666666667,False
2020-01,UX顧客分析モデル,Honda,3,7.333333333333333,False
2020-02,UX顧客分析モデル,Honda,2,7.166666666666667,False
2020-04,UX顧客分析モデル,Honda,4,4.333333333333333,False
2020-05,UX顧客分析モデル,Honda,2,4.333333333333333,False
2020-08,UX顧客分析モデル,Honda,4,4.333333333333333,False
2020-09,UX顧客分析モデル,Honda,2,2.8333333333333335,False
2020-10,UX顧客分析モデル,Honda,3,2.8333333333333335,False
2020-12,UX顧客分析モデル,Honda,3,3.0,False
2021-01,UX顧客分析モデル,Honda,3,2.8333333333333335,False
2021-02,UX顧客分析モデル,Honda,1,2.6666666666666665,False
2021-04,UX顧客分析モデル,Honda,15,4.5,False
2021-05,UX顧客分析モデル,Honda,2,4.5,False
2021-07,UX顧客分析モデル,Honda,8,5.333333333333333,False
2021-08,UX顧客分析モデル,Honda,1,5.0,False
2021-10,UX顧客分析モデル,Honda,1,4.666666666666667,False
2021-11,UX顧客分析モデル,Honda,2,4.833333333333333,False
2021-12,UX顧客分析モデル,Honda,11,4.166666666666667,False
2022-01,UX顧客分析モデル,Honda,7,5.0,True
2022-02,UX顧客分析モデル,Honda,47,11.5,True
2022-03,UX顧客分析モデル,Honda,230,49.666666666666664,True
2022-04,UX顧客分析モデル,Honda,4,50.166666666666664,False
2022-05,UX顧客分析モデル,Honda,5,50.666666666666664,False
2022-07,UX顧客分析モデル,Honda,39,55.333333333333336,False
2022-09,UX顧客分析モデル,Honda,15,56.666666666666664,False
2022-11,UX顧客分析モデル,Honda,34,54.5,False
2022-12,UX顧客分析モデル,Honda,22,19.833333333333332,False
2023-01,UX顧客分析モデル,Honda,1,19.333333333333332,False
2023-02,UX顧客分析モデル,Honda,1,18.666666666666668,False
2023-03,UX顧客分析モデル,Honda,465,89.66666666666667,False
2023-04,UX顧客分析モデル,Honda,9,88.66666666666667,False
2023-05,UX顧客分析モデル,Honda,82,96.66666666666667,False
2023-06,UX顧客分析モデル,Honda,14,95.33333333333333,False
2023-07,UX顧客分析モデル,Honda,27,99.66666666666667,False
2023-08,UX顧客分析モデル,Honda,1,99.66666666666667,False
2023-09,UX顧客分析モデル,Honda,13,24.333333333333332,False
2023-10,UX顧客分析モデル,Honda,161,49.666666666666664,False
2023-11,UX顧客分析モデル,Honda,1,36.166666666666664,False
2023-12,UX顧客分析モデル,Honda,6,34.833333333333336,False
2024-01,UX顧客分析モデル,Honda,2,30.666666666666668,False
2024-02,UX顧客分析モデル,Honda,86,44.833333333333336,False
2024-03,UX顧客分析モデル,Honda,39,49.166666666666664,False
2024-04,UX顧客分析モデル,Honda,12,24.333333333333332,False
2015-02,ペットも酔わないダイナミクス,Honda,4,4.0,False
2015-03,ペットも酔わないダイナミクス,Honda,14,9.0,False
2015-04,ペットも酔わないダイナミクス,Honda,2,6.666666666666667,False
2015-05,ペットも酔わないダイナミクス,Honda,9,7.25,False
2015-06,ペットも酔わないダイナミクス,Honda,3,6.4,False
2015-07,ペットも酔わないダイナミクス,Honda,1,5.5,False
2015-08,ペットも酔わないダイナミクス,Honda,6,5.833333333333333,False
2015-09,ペットも酔わないダイナミクス,Honda,6,4.5,False
2015-10,ペットも酔わないダイナミクス,Honda,1,4.333333333333333,False
2015-12,ペットも酔わないダイナミクス,Honda,4,3.5,False
2016-02,ペットも酔わないダイナミクス,Honda,19,6.166666666666667,False
2016-03,ペットも酔わないダイナミクス,Honda,1,6.166666666666667,False
2016-04,ペットも酔わないダイナミクス,Honda,4,5.833333333333333,False
2016-06,ペットも酔わないダイナミクス,Honda,4,5.5,False
2016-07,ペットも酔わないダイナミクス,Honda,2,5.666666666666667,False
2016-09,ペットも酔わないダイナミクス,Honda,4,5.666666666666667,False
2016-11,ペットも酔わないダイナミクス,Honda,5,3.3333333333333335,False
2017-02,ペットも酔わないダイナミクス,Honda,6,4.166666666666667,False
2017-03,ペットも酔わないダイナミクス,Honda,15,6.0,False
2017-04,ペットも酔わないダイナミクス,Honda,3,5.833333333333333,False
2017-06,ペットも酔わないダイナミクス,Honda,3,6.0,False
2017-08,ペットも酔わないダイナミクス,Honda,4,6.0,False
2017-10,ペットも酔わないダイナミクス,Honda,2,5.5,False
2017-12,ペットも酔わないダイナミクス,Honda,9,6.0,False
2018-02,ペットも酔わないダイナミクス,Honda,1,3.6666666666666665,False
2018-03,ペットも酔わないダイナミクス,Honda,4,3.8333333333333335,True
2018-04,ペットも酔わないダイナミクス,Honda,10,5.0,False
2018-06,ペットも酔わないダイナミクス,Honda,21,7.833333333333333,False
2018-07,ペットも酔わないダイナミクス,Honda,2,7.833333333333333,False
2018-08,ペットも酔わないダイナミクス,Honda,1,6.5,False
2018-10,ペットも酔わないダイナミクス,Honda,2,6.666666666666667,False
2018-12,ペットも酔わないダイナミクス,Honda,7,7.166666666666667,False
2019-02,ペットも酔わないダイナミクス,Honda,2,5.833333333333333,False
2019-03,ペットも酔わないダイナミクス,Honda,4,3.0,False
2019-05,ペットも酔わないダイナミクス,Honda,3,3.1666666666666665,True
2019-06,ペットも酔わないダイナミクス,Honda,12,5.0,True
2019-07,ペットも酔わないダイナミクス,Honda,12,6.666666666666667,True
2019-08,ペットも酔わないダイナミクス,Honda,40,12.166666666666666,False
2019-09,ペットも酔わないダイナミクス,Honda,10,13.5,False
2019-10,ペットも酔わないダイナミクス,Honda,3,13.333333333333334,False
2019-11,ペットも酔わないダイナミクス,Honda,11,14.666666666666666,False
2019-12,ペットも酔わないダイナミクス,Honda,18,15.666666666666666,False
2020-01,ペットも酔わないダイナミクス,Honda,8,15.0,False
2020-02,ペットも酔わないダイナミクス,Honda,3,8.833333333333334,False
2020-04,ペットも酔わないダイナミクス,Honda,7,8.333333333333334,False
2020-05,ペットも酔わないダイナミクス,Honda,2,8.166666666666666,False
2020-08,ペットも酔わないダイナミクス,Honda,12,8.333333333333334,False
2020-09,ペットも酔わないダイナミクス,Honda,8,6.666666666666667,False
2020-10,ペットも酔わないダイナミクス,Honda,6,6.333333333333333,False
2020-12,ペットも酔わないダイナミクス,Honda,5,6.666666666666667,False
2021-01,ペットも酔わないダイナミクス,Honda,12,7.5,False
2021-02,ペットも酔わないダイナミクス,Honda,1,7.333333333333333,False
2021-04,ペットも酔わないダイナミクス,Honda,39,11.833333333333334,True
2021-05,ペットも酔わないダイナミクス,Honda,9,12.0,False
2021-07,ペットも酔わないダイナミクス,Honda,17,13.833333333333334,False
2021-08,ペットも酔わないダイナミクス,Honda,7,14.166666666666666,False
2021-09,ペットも酔わないダイナミクス,Honda,2,12.5,False
2021-10,ペットも酔わないダイナミクス,Honda,1,12.5,False
2021-11,ペットも酔わないダイナミクス,Honda,3,6.5,False
2021-12,ペットも酔わないダイナミクス,Honda,42,12.0,True
2022-01,ペットも酔わないダイナミクス,Honda,20,12.5,True
2022-02,ペットも酔わないダイナミクス,Honda,106,29.0,True
2022-03,ペットも酔わないダイナミクス,Honda,545,119.5,True
2022-04,ペットも酔わないダイナミクス,Honda,14,121.66666666666667,False
2022-05,ペットも酔わないダイナミクス,Honda,8,122.5,False
2022-06,ペットも酔わないダイナミクス,Honda,2,115.83333333333333,False
2022-07,ペットも酔わないダイナミクス,Honda,90,127.5,False
2022-08,ペットも酔わないダイナミクス,Honda,2,110.16666666666667,False
2022-09,ペットも酔わないダイナミクス,Honda,40,26.0,False
2022-11,ペットも酔わないダイナミクス,Honda,69,35.166666666666664,False
2022-12,ペットも酔わないダイナミクス,Honda,58,43.5,False
2023-01,ペットも酔わないダイナミクス,Honda,1,43.333333333333336,False
2023-02,ペットも酔わないダイナミクス,Honda,1,28.5,False
2023-03,ペットも酔わないダイナミクス,Honda,1093,210.33333333333334,False
2023-04,ペットも酔わないダイナミクス,Honda,25,207.83333333333334,False
2023-05,ペットも酔わないダイナミクス,Honda,218,232.66666666666666,False
2023-06,ペットも酔わないダイナミクス,Honda,33,228.5,False
2023-07,ペットも酔わないダイナミクス,Honda,54,237.33333333333334,False
2023-08,ペットも酔わないダイナミクス,Honda,5,238.0,False
2023-09,ペットも酔わないダイナミクス,Honda,25,60.0,False
2023-10,ペットも酔わないダイナミクス,Honda,372,117.83333333333333,False
2023-11,ペットも酔わないダイナミクス,Honda,4,82.16666666666667,False
2023-12,ペットも酔わないダイナミクス,Honda,14,79.0,False
2024-01,ペットも酔わないダイナミクス,Honda,11,71.83333333333333,False
2024-02,ペットも酔わないダイナミクス,Honda,230,109.33333333333333,False
2024-03,ペットも酔わないダイナミクス,Honda,89,120.0,False
2024-04,ペットも酔わないダイナミクス,Honda,32,63.333333333333336,False
2020-09,個超個人最適化AI,Honda,1,1.0,False
2020-10,個超個人最適化AI,Honda,1,1.0,False
2022-01,個超個人最適化AI,Honda,1,1.0,False
2022-03,個超個人最適化AI,Honda,1,1.0,False
2023-03,個超個人最適化AI,Honda,5,1.8,False
2023-07,個超個人最適化AI,Honda,1,1.6666666666666667,False
2023-10,個超個人最適化AI,Honda,1,1.6666666666666667,False
2023-12,個超個人最適化AI,Honda,1,1.6666666666666667,False
2024-02,個超個人最適化AI,Honda,3,2.0,False
2024-03,個超個人最適化AI,Honda,1,2.0,False
2024-04,個超個人最適化AI,Honda,1,1.3333333333333333,False
2015-03,生体計測技術,Honda,1,1.0,False
2015-09,生体計測技術,Honda,1,1.0,False
2016-02,生体計測技術,Honda,3,1.6666666666666667,False
2016-11,生体計測技術,Honda,1,1.5,False
2017-04,生体計測技術,Honda,1,1.4,False
2017-12,生体計測技術,Honda,2,1.5,False
2019-05,生体計測技術,Honda,3,1.8333333333333333,False
2019-06,生体計測技術,Honda,1,1.8333333333333333,False
2019-08,生体計測技術,Honda,2,1.6666666666666667,False
2019-12,生体計測技術,Honda,2,1.8333333333333333,False
2021-01,生体計測技術,Honda,1,1.8333333333333333,False
2021-04,生体計測技術,Honda,1,1.6666666666666667,False
2021-07,生体計測技術,Honda,1,1.3333333333333333,False
2022-02,生体計測技術,Honda,7,2.3333333333333335,False
2022-03,生体計測技術,Honda,22,5.666666666666667,False
2022-07,生体計測技術,Honda,2,5.666666666666667,False
2022-09,生体計測技術,Honda,3,6.0,True
2022-12,生体計測技術,Honda,2,6.166666666666667,False
2023-03,生体計測技術,Honda,73,18.166666666666668,False
2023-04,生体計測技術,Honda,2,17.333333333333332,False
2023-05,生体計測技術,Honda,15,16.166666666666668,False
2023-06,生体計測技術,Honda,1,16.0,False
2023-07,生体計測技術,Honda,1,15.666666666666666,False
2023-09,生体計測技術,Honda,1,15.5,False
2023-10,生体計測技術,Honda,19,6.5,False
2023-12,生体計測技術,Honda,2,6.5,False
2024-01,生体計測技術,Honda,1,4.166666666666667,False
2024-02,生体計測技術,Honda,15,6.5,True
2024-03,生体計測技術,Honda,4,7.0,False
2024-04,生体計測技術,Honda,2,7.166666666666667,False
2022-06,INキャビンフュージョンR研究,Huawei,1,1.0,False
2023-03,INキャビンフュージョンR研究,Huawei,2,1.5,False
2023-05,INキャビンフュージョンR研究,Huawei,1,1.3333333333333333,False
2023-10,INキャビンフュージョンR研究,Huawei,3,1.75,False
2024-03,INキャビンフュージョンR研究,Huawei,1,1.6,False
2015-03,UX顧客分析モデル,Huawei,1,1.0,False
2017-03,UX顧客分析モデル,Huawei,3,2.0,False
2017-04,UX顧客分析モデル,Huawei,1,1.6666666666666667,False
2018-01,UX顧客分析モデル,Huawei,1,1.5,False
2018-06,UX顧客分析モデル,Huawei,3,1.8,False
2018-07,UX顧客分析モデル,Huawei,1,1.6666666666666667,False
2018-12,UX顧客分析モデル,Huawei,2,1.8333333333333333,False
2019-01,UX顧客分析モデル,Huawei,1,1.5,False
2019-05,UX顧客分析モデル,Huawei,1,1.5,False
2019-06,UX顧客分析モデル,Huawei,6,2.3333333333333335,False
2019-07,UX顧客分析モデル,Huawei,2,2.1666666666666665,False
2019-08,UX顧客分析モデル,Huawei,1,2.1666666666666665,False
2019-10,UX顧客分析モデル,Huawei,1,2.0,False
2019-11,UX顧客分析モデル,Huawei,1,2.0,False
2020-01,UX顧客分析モデル,Huawei,2,2.1666666666666665,False
2020-04,UX顧客分析モデル,Huawei,1,1.3333333333333333,False
2020-06,UX顧客分析モデル,Huawei,1,1.1666666666666667,False
2021-01,UX顧客分析モデル,Huawei,2,1.3333333333333333,False
2021-05,UX顧客分析モデル,Huawei,1,1.3333333333333333,False
2021-11,UX顧客分析モデル,Huawei,1,1.3333333333333333,False
2022-01,UX顧客分析モデル,Huawei,4,1.6666666666666667,True
2022-02,UX顧客分析モデル,Huawei,3,2.0,False
2022-03,UX顧客分析モデル,Huawei,31,7.0,False
2022-06,UX顧客分析モデル,Huawei,2,7.0,False
2022-07,UX顧客分析モデル,Huawei,9,8.333333333333334,False
2022-11,UX顧客分析モデル,Huawei,6,9.166666666666666,False
2023-01,UX顧客分析モデル,Huawei,1,8.666666666666666,False
2023-03,UX顧客分析モデル,Huawei,64,18.833333333333332,False
2023-04,UX顧客分析モデル,Huawei,2,14.0,False
2023-05,UX顧客分析モデル,Huawei,12,15.666666666666666,False
2023-06,UX顧客分析モデル,Huawei,2,14.5,False
